"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"66","GTLM","Dirk Muller","6","1:26.495","10:25.605","Green","Track","0.639","7.082","7.339","13.260","9.066","11.656","13.298","16.955","1.720","5.480","129.108"
"0","P","Andy Meyrick","8","1:17.250","10:28.239","Green","Track","0.590","6.666","6.968","10.816","7.682","9.776","11.802","16.252","1.613","5.085","139.831"
"90","P","Marc Goossens","8","1:18.023","10:29.828","Green","Track","0.595","6.630","7.326","11.307","7.722","9.806","11.363","16.348","1.736","5.190","138.655"
"55","P","Tristan Nunez","8","1:17.629","10:29.994","Green","Track","0.595","6.652","7.166","11.535","7.871","9.805","11.249","16.056","1.656","5.044","138.655"
"60","P","John Pew","8","1:18.596","10:34.195","Green","Track","0.598","6.751","6.984","11.174","7.843","10.082","11.521","16.843","1.655","5.145","137.960"
"100","GTLM","Lucas Luhr","6","1:23.724","10:34.144","Green","Track","0.650","7.265","7.741","12.460","8.618","10.630","12.333","16.676","1.766","5.585","126.923"
"85","PC","Misha Goikhberg","8","1:19.360","10:44.515","Green","Track","0.617","6.918","7.321","11.139","7.932","10.247","11.656","16.570","1.695","5.265","133.712"
"8","PC","Alex Popow","8","1:20.190","10:49.250","Green","Track","0.612","6.893","7.368","11.362","7.979","10.419","11.878","16.718","1.701","5.260","134.804"
"38","PC","James French","8","1:19.224","10:54.728","Green","Track","0.608","6.832","7.294","11.129","7.814","10.412","11.764","16.534","1.636","5.201","135.691"
"20","PC","Tomy Drissi","8","1:20.499","10:58.514","Green","Track","0.611","6.871","7.437","11.578","8.168","10.328","11.884","16.655","1.704","5.263","135.025"
"52","PC","Robert Alon","8","1:20.515","10:58.965","Green","Track","0.606","6.775","7.430","11.556","8.038","10.403","11.933","16.873","1.682","5.219","136.139"
"54","PC","Jonathan Bennett","8","1:20.360","10:59.563","Green","Track","0.612","6.807","7.368","11.382","8.015","10.555","11.778","16.827","1.734","5.282","134.804"
"68","GTLM","Daniel Serra","7","1:19.922","11:22.633","Green","Track","0.636","7.118","7.527","11.046","8.031","10.283","11.993","16.047","1.730","5.511","129.717"
"88","PC","Mark Kvamme","8","1:21.777","11:24.316","Green","Track","0.636","7.402","8.060","11.449","7.979","10.419","12.061","16.665","1.743","5.363","129.717"
"25","GTLM","Bill Auberlen","8","1:18.745","11:28.472","Green","Track","0.640","7.096","7.086","10.945","7.945","10.151","11.874","15.742","1.739","5.527","128.906"
"912","GTLM","Earl Bamber","8","1:18.877","11:28.859","Green","Track","0.641","7.096","7.182","10.895","7.979","10.095","11.946","15.861","1.696","5.486","128.705"
"911","GTLM","Patrick Pilet","8","1:19.001","11:29.512","Green","Track","0.643","7.107","7.110","10.944","7.874","10.085","12.109","15.946","1.694","5.489","128.305"
"4","GTLM","Oliver Gavin","8","1:18.734","11:30.544","Green","Track","0.641","7.111","7.115","10.822","7.961","10.081","11.860","15.945","1.708","5.490","128.705"
"3","GTLM","Jan Magnussen","8","1:18.877","11:31.634","Green","Track","0.643","7.118","7.218","10.999","7.941","10.185","11.839","15.727","1.713","5.494","128.305"
"62","GTLM","Giancarlo Fisichella","8","1:19.311","11:34.338","Green","Track","0.641","7.157","7.096","10.908","7.963","10.095","12.004","16.199","1.728","5.520","128.705"
"10","P","Ricky Taylor","9","1:16.659","11:36.440","Green","Track","0.598","6.705","6.887","10.756","7.797","9.856","11.455","15.865","1.626","5.114","137.960"
"70","P","Tom Long","9","1:17.372","11:39.232","Green","Track","0.592","6.638","7.040","10.965","7.758","9.860","11.468","16.305","1.669","5.077","139.358"
"5","P","Christian Fittipaldi","9","1:17.351","11:39.593","Green","Track","0.600","6.677","7.029","10.946","7.770","9.944","11.413","16.270","1.615","5.087","137.500"
"31","P","Eric Curran","9","1:18.147","11:40.976","Green","Track","0.591","6.625","7.144","11.035","7.733","9.929","11.403","16.762","1.722","5.203","139.594"
"67","GTLM","Richard Westbrook","8","1:23.062","11:42.700","Green","Track","0.637","7.114","7.381","11.102","8.090","10.178","11.888","17.935","2.738","5.999","129.513"
"0","P","Andy Meyrick","9","1:17.472","11:45.711","Green","Track","0.596","6.678","7.034","11.010","7.666","9.927","11.466","16.445","1.595","5.055","138.423"
"90","P","Marc Goossens","9","1:17.341","11:47.169","Green","Track","0.596","6.621","7.041","10.893","7.659","9.977","11.360","16.449","1.637","5.108","138.423"
"55","P","Tristan Nunez","9","1:17.711","11:47.705","Green","Track","0.587","6.579","7.212","11.001","7.763","9.896","11.370","16.543","1.678","5.082","140.545"
"60","P","John Pew","9","1:18.345","11:52.540","Green","Track","0.598","6.688","7.410","10.992","8.040","10.061","11.621","16.116","1.664","5.155","137.960"
"100","GTLM","Lucas Luhr","7","1:20.729","11:54.873","Green","Track","0.646","7.187","7.586","11.279","8.227","10.311","12.152","15.996","1.764","5.581","127.709"
"66","GTLM","Dirk Muller","7","1:33.170","11:58.775","Green","Pit","0.639","7.108","7.710","11.158","8.112","10.223","12.101","17.142","3.823","15.154","129.108"
"85","PC","Misha Goikhberg","9","1:19.445","12:03.960","Green","Track","0.612","6.905","7.378","11.164","7.842","10.291","11.606","16.633","1.709","5.305","134.804"
"8","PC","Alex Popow","9","1:19.486","12:08.736","Green","Track","0.612","6.910","7.371","11.238","7.995","10.141","11.890","16.351","1.698","5.280","134.804"
"38","PC","James French","9","1:18.724","12:13.452","Green","Track","0.608","6.821","7.264","11.050","7.779","10.367","11.706","16.300","1.634","5.195","135.691"
"20","PC","Tomy Drissi","9","1:20.410","12:18.924","Green","Track","0.612","6.891","7.435","11.524","8.157","10.252","11.988","16.591","1.695","5.265","134.804"
"52","PC","Robert Alon","9","1:20.225","12:19.190","Green","Track","0.606","6.784","7.361","11.659","7.964","10.423","11.880","16.665","1.677","5.206","136.139"
"54","PC","Jonathan Bennett","9","1:20.517","12:20.080","Green","Track","0.609","6.819","7.500","11.341","8.073","10.334","11.890","16.895","1.733","5.323","135.468"
"68","GTLM","Daniel Serra","8","1:19.151","12:41.784","Green","Track","0.642","7.171","7.153","10.920","7.954","10.127","11.960","16.004","1.717","5.503","128.505"
"88","PC","Mark Kvamme","9","1:21.295","12:45.611","Green","Track","0.628","6.978","7.407","11.392","8.042","10.487","12.165","16.920","1.825","5.451","131.369"
"25","GTLM","Bill Auberlen","9","1:18.670","12:47.142","Green","Track","0.640","7.110","7.025","10.929","7.955","10.178","11.835","15.704","1.751","5.543","128.906"
"912","GTLM","Earl Bamber","9","1:18.694","12:47.553","Green","Track","0.642","7.122","7.079","10.930","7.993","10.038","11.934","15.768","1.698","5.490","128.505"
"911","GTLM","Patrick Pilet","9","1:18.631","12:48.143","Green","Track","0.641","7.101","7.081","10.830","7.929","10.038","11.924","15.867","1.711","5.509","128.705"
"4","GTLM","Oliver Gavin","9","1:19.023","12:49.567","Green","Track","0.639","7.133","7.113","10.907","8.022","10.147","11.805","16.023","1.728","5.506","129.108"
"3","GTLM","Jan Magnussen","9","1:19.183","12:50.817","Green","Track","0.646","7.135","7.186","10.981","7.916","10.141","11.830","16.086","1.727","5.535","127.709"
"10","P","Ricky Taylor","10","1:17.400","12:53.840","Green","Track","0.600","6.708","6.918","11.009","7.886","10.058","11.515","15.989","1.608","5.109","137.500"
"62","GTLM","Giancarlo Fisichella","9","1:21.360","12:55.698","Green","Track","0.644","7.187","7.119","11.799","8.418","10.664","12.118","16.115","1.751","5.545","128.106"
"70","P","Tom Long","10","1:17.005","12:56.237","Green","Track","0.593","6.663","7.046","10.954","7.701","9.842","11.427","16.030","1.681","5.068","139.123"
"5","P","Christian Fittipaldi","10","1:17.106","12:56.699","Green","Track","0.596","6.666","7.049","10.980","7.705","10.045","11.378","15.944","1.634","5.109","138.423"
"31","P","Eric Curran","10","1:16.957","12:57.933","Green","Track","0.606","6.703","7.278","10.838","7.653","9.888","11.354","15.957","1.597","5.083","136.139"
"67","GTLM","Richard Westbrook","9","1:19.669","13:02.369","Green","Track","0.660","7.205","7.349","11.080","8.108","10.106","11.855","16.103","1.724","5.479","125.000"
"90","P","Marc Goossens","10","1:17.017","13:04.186","Green","Track","0.596","6.656","6.999","10.724","7.658","9.815","11.386","16.316","1.710","5.157","138.423"
"55","P","Tristan Nunez","10","1:16.715","13:04.420","Green","Track","0.595","6.689","6.915","10.846","7.734","9.802","11.379","16.049","1.654","5.052","138.655"
"60","P","John Pew","10","1:18.072","13:10.612","Green","Track","0.598","6.742","7.148","11.046","7.782","10.048","11.630","16.277","1.655","5.146","137.960"
"100","GTLM","Lucas Luhr","8","1:19.789","13:14.662","Green","Track","0.645","7.156","7.272","11.096","8.152","10.161","12.032","15.945","1.760","5.570","127.907"
"85","PC","Misha Goikhberg","10","1:18.950","13:22.910","Green","Track","0.615","6.903","7.333","11.039","7.766","10.199","11.661","16.480","1.679","5.275","134.146"
"8","PC","Alex Popow","10","1:19.216","13:27.952","Green","Track","0.614","6.905","7.215","11.137","7.931","10.120","11.797","16.557","1.686","5.254","134.365"
"38","PC","James French","10","1:18.562","13:32.014","Green","Track","0.608","6.825","7.268","10.890","7.778","10.158","11.613","16.608","1.633","5.181","135.691"
"52","PC","Robert Alon","10","1:20.777","13:39.967","Green","Track","0.606","6.743","7.782","11.763","8.074","10.414","11.953","16.567","1.657","5.218","136.139"
"20","PC","Tomy Drissi","10","1:22.128","13:41.052","Green","Track","0.614","6.879","8.040","12.245","8.198","10.459","11.972","16.835","1.672","5.214","134.365"
"54","PC","Jonathan Bennett","10","1:21.676","13:41.756","Green","Track","0.614","6.825","7.543","11.931","8.190","10.564","11.895","17.114","1.729","5.271","134.365"
"66","GTLM","Dirk Muller","8","2:01.266","14:00.041","Green","Pit","0.000","0.000","13.678","12.197","8.562","10.589","12.337","17.358","3.901","15.140","0.000"
"68","GTLM","Daniel Serra","9","1:19.951","14:01.735","Green","Track","0.641","7.169","7.185","10.967","7.933","10.165","11.919","16.351","1.738","5.883","128.705"
"25","GTLM","Bill Auberlen","10","1:19.312","14:06.454","Green","Track","0.640","7.094","7.063","10.988","7.941","10.223","12.118","15.934","1.772","5.539","128.906"
"912","GTLM","Earl Bamber","10","1:19.069","14:06.622","Green","Track","0.644","7.107","7.106","10.976","7.914","10.229","11.947","15.964","1.706","5.476","128.106"
"911","GTLM","Patrick Pilet","10","1:19.006","14:07.149","Green","Track","0.646","7.102","7.062","10.902","7.917","10.092","12.046","16.054","1.700","5.485","127.709"
"4","GTLM","Oliver Gavin","10","1:19.779","14:09.346","Green","Track","0.642","7.138","7.112","10.917","7.965","10.174","11.841","16.689","1.761","5.540","128.505"
"3","GTLM","Jan Magnussen","10","1:19.087","14:09.904","Green","Track","0.644","7.134","7.134","10.967","7.880","10.242","11.853","15.961","1.737","5.535","128.106"
"88","PC","Mark Kvamme","10","1:24.751","14:10.362","Green","Track","0.628","6.978","7.618","11.450","7.943","10.362","13.183","18.864","1.875","5.850","131.369"
"10","P","Ricky Taylor","11","1:16.719","14:10.559","Green","Track","0.598","6.701","6.883","10.748","7.756","9.818","11.572","15.963","1.609","5.071","137.960"
"70","P","Tom Long","11","1:17.478","14:13.715","Green","Track","0.588","6.672","7.227","11.023","7.812","9.814","11.510","16.085","1.675","5.072","140.306"
"5","P","Christian Fittipaldi","11","1:17.395","14:14.094","Green","Track","0.595","6.655","7.306","10.959","7.776","9.837","11.440","16.100","1.635","5.092","138.655"
"31","P","Eric Curran","11","1:17.868","14:15.801","Green","Track","0.595","6.641","7.218","10.915","7.772","10.406","11.582","16.104","1.576","5.059","138.655"
"62","GTLM","Giancarlo Fisichella","10","1:21.377","14:17.075","Green","Track","0.644","7.195","8.019","11.274","8.058","10.301","12.129","16.520","1.718","5.519","128.106"
"0","P","Andy Meyrick","10","2:36.006","14:21.717","Green","Track","78.072","6.665","7.260","11.341","7.873","10.081","11.735","16.304","1.602","5.073","1.057"
"90","P","Marc Goossens","11","1:18.601","14:22.787","Green","Track","0.599","6.625","6.947","10.978","7.919","10.242","11.647","16.850","1.671","5.123","137.730"
"55","P","Tristan Nunez","11","1:18.737","14:23.157","Green","Track","0.590","6.593","7.251","10.992","7.863","10.062","11.521","17.079","1.695","5.091","139.831"
"67","GTLM","Richard Westbrook","10","1:21.492","14:23.861","Green","Track","0.639","7.068","7.285","11.194","8.047","10.175","12.116","17.818","1.705","5.445","129.108"
"60","P","John Pew","11","1:17.861","14:28.473","Green","Track","0.597","6.726","7.001","11.150","7.713","9.954","11.587","16.314","1.655","5.164","138.191"
"100","GTLM","Lucas Luhr","9","1:19.700","14:34.362","Green","Track","0.646","7.156","7.246","11.046","8.162","10.273","11.998","15.831","1.760","5.582","127.709"
"85","PC","Misha Goikhberg","11","1:19.440","14:42.350","Green","Track","0.614","6.879","7.252","11.051","7.830","10.215","11.576","16.985","1.737","5.301","134.365"
"0","P","Andy Meyrick","11","1:17.469","13:03.180","Green","Track","0.600","6.699","7.131","0.000","0.000","0.000","0.000","0.000","0.000","0.000","137.500"
"8","PC","Alex Popow","11","1:18.480","14:46.432","Green","Track","0.610","6.882","7.082","11.038","7.930","10.009","11.702","16.285","1.676","5.266","135.246"
"38","PC","James French","11","1:18.587","14:50.601","Green","Track","0.605","6.813","7.205","10.962","7.811","10.222","11.627","16.511","1.638","5.193","136.364"
"52","PC","Robert Alon","11","1:19.191","14:59.158","Green","Track","0.609","6.827","7.310","11.057","7.930","10.181","11.855","16.487","1.688","5.247","135.468"
"20","PC","Tomy Drissi","11","1:20.518","15:01.570","Green","Track","0.607","6.839","7.320","11.639","8.117","10.291","11.962","16.803","1.694","5.246","135.914"
"54","PC","Jonathan Bennett","11","1:20.306","15:02.062","Green","Track","0.608","6.781","7.341","11.297","8.038","10.492","11.929","16.799","1.741","5.280","135.691"
"25","GTLM","Bill Auberlen","11","1:18.907","15:25.361","Green","Track","0.637","7.082","7.181","11.029","7.970","10.132","11.819","15.807","1.732","5.518","129.513"
"912","GTLM","Earl Bamber","11","1:19.140","15:25.762","Green","Track","0.640","7.092","7.234","11.083","7.974","10.105","11.930","15.885","1.704","5.493","128.906"
"911","GTLM","Patrick Pilet","11","1:19.067","15:26.216","Green","Track","0.641","7.104","7.141","11.061","7.890","10.136","11.879","16.043","1.694","5.478","128.705"
"4","GTLM","Oliver Gavin","11","1:19.137","15:28.483","Green","Track","0.647","7.145","7.153","10.934","8.038","10.228","11.861","15.951","1.705","5.475","127.512"
"10","P","Ricky Taylor","12","1:18.415","15:28.974","Green","Track","0.589","6.733","7.889","10.872","7.805","10.090","11.578","16.180","1.602","5.077","140.068"
"3","GTLM","Jan Magnussen","11","1:20.073","15:29.977","Green","Track","0.642","7.116","7.287","11.064","8.035","10.164","11.918","16.658","1.704","5.485","128.505"
"68","GTLM","Daniel Serra","10","1:30.974","15:32.709","Green","Track","0.859","13.702","10.189","11.782","8.263","10.306","11.990","16.692","1.709","5.482","96.042"
"5","P","Christian Fittipaldi","12","1:19.328","15:33.422","Green","Track","0.594","6.638","7.106","11.489","7.911","10.383","11.420","16.937","1.694","5.156","138.889"
"70","P","Tom Long","12","1:20.006","15:33.721","Green","Track","0.590","6.616","7.173","11.535","7.963","10.249","11.492","17.679","1.664","5.045","139.831"
"31","P","Eric Curran","12","1:18.182","15:33.983","Green","Track","0.589","6.645","7.160","10.830","7.700","10.066","11.397","17.149","1.601","5.045","140.068"
"88","PC","Mark Kvamme","11","1:25.978","15:36.340","Green","Track","0.650","7.429","8.562","12.076","8.418","11.783","12.454","17.472","1.753","5.381","126.923"
"62","GTLM","Giancarlo Fisichella","11","1:19.694","15:36.769","Green","Track","0.644","7.200","7.059","10.976","7.955","10.245","11.999","16.411","1.716","5.489","128.106"
"0","P","Andy Meyrick","12","1:17.512","15:39.229","Green","Track","0.600","6.699","7.131","10.920","7.730","9.903","11.509","16.325","1.584","5.111","137.500"
"90","P","Marc Goossens","12","1:17.513","15:40.300","Green","Track","0.591","6.646","6.937","10.842","7.706","9.926","11.336","16.610","1.732","5.187","139.594"
"55","P","Tristan Nunez","12","1:17.379","15:40.536","Green","Track","0.592","6.670","7.041","10.864","7.771","9.854","11.191","16.687","1.666","5.043","139.358"
"67","GTLM","Richard Westbrook","11","1:19.705","15:43.566","Green","Track","0.637","7.052","7.225","11.118","8.088","10.290","11.885","16.231","1.719","5.460","129.513"
"60","P","John Pew","12","1:18.072","15:46.545","Green","Track","0.601","6.777","7.291","11.122","7.835","9.899","11.481","16.218","1.678","5.170","137.271"
