"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"5","P","Christian Fittipaldi","23","1:17.216","40:31.456","Green","Track","0.587","6.636","7.055","10.933","7.805","9.799","11.436","16.251","1.652","5.062","140.545"
"66","GTLM","Dirk Muller","16","1:22.476","31:11.421","Green","Pit","0.642","7.160","8.291","12.100","8.414","11.529","12.278","17.914","3.572","15.097","128.505"
"4","GTLM","Tommy Milner","20","1:21.116","40:42.686","Green","Track","0.636","7.086","7.347","11.338","8.185","10.494","12.254","16.528","1.740","5.508","129.717"
"52","PC","Robert Alon","22","1:22.586","40:43.689","Green","Track","0.609","6.839","7.450","11.564","8.261","10.397","12.114","18.290","1.767","5.295","135.468"
"68","GTLM","Alessandro Balzan","24","1:25.403","40:53.202","Green","Track","0.641","7.177","7.583","11.685","8.372","12.085","12.671","17.839","1.789","5.561","128.705"
"70","P","Tom Long","18","1:21.563","40:53.440","Green","Track","0.588","6.603","7.821","11.878","8.038","10.588","11.902","17.249","1.784","5.112","140.306"
"20","PC","Tomy Drissi","24","1:41.128","40:59.123","Green","Pit","0.607","6.826","7.852","12.420","8.502","10.919","14.075","19.737","4.838","15.352","135.914"
"10","P","Jordan Taylor","20","1:16.851","41:00.287","Green","Track","0.597","6.752","6.919","10.774","7.750","9.787","11.431","16.101","1.638","5.102","138.191"
"90","P","Marc Goossens","21","1:31.703","41:06.869","Green","Pit","0.593","6.676","7.132","10.972","7.719","9.978","11.669","17.583","4.111","15.270","139.123"
"912","GTLM","Frederic Makowiecki","20","1:19.492","41:11.478","Green","Track","0.644","7.137","7.096","11.057","7.986","10.164","11.988","16.281","1.691","5.448","128.106"
"3","GTLM","Antonio Garcia","17","1:20.002","41:13.736","Green","Track","0.643","7.139","7.295","11.028","8.087","10.223","11.913","16.382","1.773","5.519","128.305"
"8","PC","Alex Popow","23","1:22.144","41:22.567","Green","Track","0.609","6.882","7.630","11.669","8.256","10.340","12.148","17.561","1.752","5.297","135.468"
"25","GTLM","Dirk Werner","15","1:20.022","41:27.318","Green","Track","0.633","7.113","7.382","11.099","8.103","10.221","12.031","16.331","1.705","5.404","130.332"
"85","PC","Misha Goikhberg","17","1:27.693","41:45.568","Green","Track","0.611","6.946","8.675","12.373","8.692","11.211","12.665","19.407","1.811","5.302","135.025"
"55","P","Jonathan Bomarito","18","1:19.947","41:45.675","Green","Track","0.589","6.656","7.465","11.628","8.109","10.318","11.506","16.856","1.733","5.087","140.068"
"54","PC","Jonathan Bennett","23","1:22.453","41:47.521","Green","Track","0.609","6.859","7.545","11.625","8.298","10.929","12.038","17.611","1.712","5.227","135.468"
"62","GTLM","Toni Vilander","21","1:20.985","41:48.117","Green","Track","0.638","7.131","7.438","11.450","8.156","10.256","12.086","16.668","1.705","5.457","129.310"
"88","PC","Mark Kvamme","17","1:27.441","41:56.568","Green","Track","0.620","7.050","7.787","12.494","9.806","11.035","12.610","18.513","1.845","5.681","133.065"
"4","GTLM","Tommy Milner","21","1:19.965","42:02.651","Green","Track","0.644","7.150","7.425","11.102","8.060","10.137","11.978","16.275","1.721","5.473","128.106"
"5","P","Christian Fittipaldi","24","1:32.552","42:04.008","Green","Pit","0.590","6.623","6.981","11.627","8.641","9.959","11.602","16.917","4.367","15.245","139.831"
"52","PC","Robert Alon","23","1:21.445","42:05.134","Green","Track","0.607","6.813","7.873","11.626","8.170","10.213","11.881","17.296","1.721","5.245","135.914"
"70","P","Tom Long","19","1:21.198","42:14.638","Green","Track","0.588","6.927","7.500","11.812","8.007","10.414","11.797","17.327","1.734","5.092","140.306"
"68","GTLM","Alessandro Balzan","25","1:23.809","42:17.011","Green","Track","0.642","7.208","7.981","11.889","8.421","10.573","12.506","17.295","1.759","5.535","128.505"
"10","P","Jordan Taylor","21","1:28.776","42:29.063","Green","Pit","0.597","6.754","6.917","10.852","7.730","9.843","11.565","16.021","3.267","15.230","138.191"
"912","GTLM","Frederic Makowiecki","21","1:19.328","42:30.806","Green","Track","0.639","7.133","7.083","10.940","7.986","10.163","11.927","16.300","1.701","5.456","129.108"
"3","GTLM","Antonio Garcia","18","1:20.033","42:33.769","Green","Track","0.642","7.127","7.315","11.049","8.019","10.291","11.910","16.463","1.730","5.487","128.505"
"66","GTLM","Dirk Muller","16","7:13.955","42:43.705","Green","Track","0.000","0.000","13.274","12.079","8.534","10.670","12.192","16.838","1.755","5.504","0.000"
"25","GTLM","Dirk Werner","16","1:21.805","42:49.123","Green","Track","0.632","7.076","8.493","11.510","8.130","10.382","12.015","16.400","1.722","5.445","130.538"
"8","PC","Alex Popow","24","1:36.083","42:58.650","Green","Pit","0.613","6.903","7.590","11.731","8.301","10.633","12.046","18.246","4.643","15.377","134.584"
"55","P","Jonathan Bomarito","19","1:17.111","43:02.786","Green","Track","0.589","6.662","7.227","10.982","7.679","9.782","11.283","16.061","1.723","5.123","140.068"
"54","PC","Jonathan Bennett","24","1:22.266","43:09.787","Green","Track","0.606","6.837","7.692","11.620","8.169","10.865","12.159","17.284","1.743","5.291","136.139"
"62","GTLM","Toni Vilander","22","1:23.604","43:11.721","Green","Track","0.634","7.102","7.623","11.419","8.281","10.505","12.550","18.335","1.702","5.453","130.126"
"85","PC","Misha Goikhberg","18","1:27.264","43:12.832","Green","Track","0.623","7.381","8.142","11.959","8.346","11.365","13.105","19.227","1.816","5.300","132.424"
"31","P","Eric Curran","21","4:17.812","43:18.020","Green","Track","0.000","0.000","16.648","13.884","8.725","11.465","12.535","18.820","1.705","5.118","0.000"
"60","P","John Pew","20","4:12.231","43:22.217","Green","Track","0.000","0.000","18.315","15.781","9.673","11.844","13.190","19.068","1.745","5.217","0.000"
"4","GTLM","Tommy Milner","22","1:20.636","43:23.287","Green","Track","0.638","7.112","7.229","11.095","8.105","10.131","12.041","17.094","1.710","5.481","129.310"
"88","PC","Mark Kvamme","18","1:27.430","43:23.998","Green","Track","0.628","6.985","7.989","12.407","8.572","11.007","12.824","18.953","2.038","6.027","131.369"
"52","PC","Robert Alon","24","1:22.282","43:27.416","Green","Track","0.605","6.835","7.480","11.571","8.188","10.238","12.169","18.106","1.751","5.339","136.364"
"70","P","Tom Long","20","1:19.098","43:33.736","Green","Track","0.585","6.601","7.118","11.433","7.851","10.192","11.687","16.721","1.776","5.134","141.026"
"68","GTLM","Alessandro Balzan","26","1:23.959","43:40.970","Green","Track","0.642","7.174","7.435","11.699","8.325","10.573","12.335","18.363","1.827","5.586","128.505"
"912","GTLM","Frederic Makowiecki","22","1:31.879","44:02.685","Green","Pit","0.639","7.132","7.102","10.955","8.000","10.227","11.915","16.512","4.173","15.224","129.108"
"67","GTLM","Ryan Briscoe","8","1:26.417","21:25.228","Green","Pit","0.000","0.000","12.805","12.370","8.517","10.709","0.000","0.000","0.000","0.000","0.000"
"66","GTLM","Dirk Muller","17","1:21.321","44:05.026","Green","Track","0.642","7.160","7.351","11.263","8.145","10.252","12.233","16.995","1.761","5.519","128.505"
"3","GTLM","Antonio Garcia","19","1:32.367","44:06.136","Green","Pit","0.641","7.124","7.326","11.111","8.053","10.291","11.889","16.892","3.886","15.154","128.705"
"25","GTLM","Dirk Werner","17","1:19.689","44:08.812","Green","Track","0.637","7.109","7.209","11.163","7.974","10.233","11.898","16.326","1.713","5.427","129.513"
"67","GTLM","Ryan Briscoe","9","13:01.403","44:28.710","Green","Track","0.000","0.000","12.805","12.370","8.517","10.709","12.118","17.122","1.742","5.508","0.000"
"54","PC","Jonathan Bennett","25","1:20.791","44:30.578","Green","Track","0.611","6.889","7.333","11.498","8.118","10.245","11.798","17.223","1.773","5.303","135.025"
"62","GTLM","Toni Vilander","23","1:20.491","44:32.212","Green","Track","0.636","7.124","7.269","11.285","8.141","10.279","12.065","16.404","1.762","5.526","129.717"
"55","P","Jonathan Bomarito","20","1:30.279","44:33.065","Green","Pit","0.591","6.709","7.156","10.957","7.600","10.216","11.477","16.474","3.949","15.150","139.594"
"85","PC","Misha Goikhberg","19","1:24.392","44:37.224","Green","Track","0.611","6.817","7.867","11.888","8.505","10.999","11.873","18.775","1.790","5.267","135.025"
"31","P","Eric Curran","22","1:20.862","44:38.882","Green","Track","0.594","6.654","7.953","11.581","8.089","10.445","11.787","17.048","1.645","5.066","138.889"
"4","GTLM","Tommy Milner","23","1:21.757","44:45.044","Green","Track","0.642","7.122","7.360","12.429","8.389","10.261","11.936","16.429","1.720","5.469","128.505"
"60","P","John Pew","21","1:26.047","44:48.264","Green","Track","0.606","6.865","8.325","12.762","8.952","10.578","12.542","18.554","1.714","5.149","136.139"
"88","PC","Mark Kvamme","19","1:26.293","44:50.291","Green","Track","0.663","7.349","7.842","12.391","8.519","11.056","12.770","18.468","1.842","5.393","124.434"
"70","P","Tom Long","21","1:18.712","44:52.448","Green","Track","0.587","6.589","7.129","11.482","7.832","10.070","11.628","16.599","1.710","5.086","140.545"
"68","GTLM","Alessandro Balzan","27","1:23.923","45:04.893","Green","Track","0.648","7.217","7.888","11.928","8.375","10.529","12.557","17.438","1.790","5.553","127.315"
"52","PC","Robert Alon","25","1:37.655","45:05.071","Green","Pit","0.612","6.821","7.616","11.642","8.215","10.615","12.132","18.599","5.321","16.082","134.804"
"100","GTLM","Lucas Luhr","16","6:34.554","45:10.291","Green","Track","0.000","0.000","14.954","13.265","9.007","11.275","12.891","18.186","1.758","5.493","0.000"
"66","GTLM","Dirk Muller","18","1:20.716","45:25.742","Green","Track","0.645","7.184","7.333","11.328","7.972","10.296","12.021","16.655","1.766","5.516","127.907"
"25","GTLM","Dirk Werner","18","1:19.460","45:28.272","Green","Track","0.634","7.098","7.172","11.049","7.949","10.336","11.959","16.159","1.705","5.399","130.126"
"67","GTLM","Ryan Briscoe","10","1:42.567","28:33.886","Green","Track","0.649","7.200","33.594","12.954","8.721","11.470","0.000","0.000","0.000","0.000","127.119"
"54","PC","Jonathan Bennett","26","1:20.859","45:51.437","Green","Track","0.608","6.856","7.441","11.412","7.932","10.170","11.751","17.521","1.821","5.347","135.691"
"62","GTLM","Toni Vilander","24","1:20.102","45:52.314","Green","Track","0.640","7.135","7.326","11.241","8.026","10.160","12.015","16.279","1.768","5.512","128.906"
"31","P","Eric Curran","23","1:21.654","46:00.536","Green","Track","0.587","6.613","7.704","12.246","8.331","10.521","11.743","17.173","1.654","5.082","140.545"
"10","P","Ricky Taylor","22","3:32.098","46:01.161","Green","Track","0.000","0.000","13.907","12.157","8.512","10.956","12.118","17.898","1.629","5.085","0.000"
"85","PC","Misha Goikhberg","20","1:26.332","46:03.556","Green","Track","0.608","6.839","8.720","12.444","9.200","11.087","11.956","18.388","1.802","5.288","135.691"
"60","P","John Pew","22","1:23.696","46:11.960","Green","Track","0.591","6.714","8.190","12.114","8.108","11.384","12.220","17.554","1.680","5.141","139.594"
"70","P","Tom Long","22","1:20.633","46:13.081","Green","Track","0.584","6.574","7.408","11.778","8.018","10.751","11.688","17.001","1.738","5.093","141.267"
"67","GTLM","Ryan Briscoe","11","1:20.135","29:54.021","Green","Track","0.649","7.200","33.594","12.954","8.721","11.470","12.929","20.117","0.000","0.000","127.119"
"88","PC","Mark Kvamme","20","1:29.084","46:19.375","Green","Track","0.623","6.939","7.481","12.536","8.513","12.854","13.194","19.605","1.903","5.436","132.424"
"68","GTLM","Alessandro Balzan","28","1:23.516","46:28.409","Green","Track","0.646","7.195","7.588","11.582","8.321","10.682","12.371","17.814","1.773","5.544","127.709"
"100","GTLM","Lucas Luhr","17","1:23.953","46:34.244","Green","Track","0.634","7.115","7.882","11.987","8.405","10.657","12.365","17.723","1.742","5.443","130.126"
"67","GTLM","Ryan Briscoe","12","2:06.701","46:35.411","Green","Pit","0.649","7.200","33.594","12.954","8.721","11.470","12.929","20.117","3.918","15.149","127.119"
"4","GTLM","Tommy Milner","24","1:58.491","46:43.535","Green","Track","0.634","7.102","7.328","11.109","8.017","10.280","11.885","54.831","1.783","5.522","130.126"
"90","P","Ryan Hunter-Reay","22","5:40.726","46:47.595","Green","Track","0.000","0.000","13.999","13.171","8.169","10.587","11.860","17.432","1.665","5.111","0.000"
"911","GTLM","Nick Tandy","19","9:49.112","46:54.870","Green","Track","0.000","0.000","14.330","13.005","8.688","11.105","12.569","17.369","1.740","5.553","0.000"
"25","GTLM","Dirk Werner","19","1:35.461","47:03.733","Green","Pit","0.631","7.070","7.128","11.090","8.234","10.472","12.948","18.974","3.811","15.103","130.745"
"54","PC","Jonathan Bennett","27","1:20.738","47:12.175","Green","Track","0.616","6.899","7.514","11.371","7.978","10.208","11.829","17.296","1.746","5.281","133.929"
"62","GTLM","Toni Vilander","25","1:22.858","47:15.172","Green","Track","0.640","7.139","7.330","11.144","8.130","10.275","13.061","17.942","1.714","5.483","128.906"
"31","P","Eric Curran","24","1:18.888","47:19.424","Green","Track","0.590","6.631","7.366","11.264","7.891","10.214","11.573","16.664","1.643","5.052","139.831"
"10","P","Ricky Taylor","23","1:18.809","47:19.970","Green","Track","0.597","6.739","7.311","11.202","7.936","10.115","11.652","16.513","1.646","5.098","138.191"
"85","PC","Misha Goikhberg","21","1:23.439","47:26.995","Green","Track","0.610","6.872","7.808","11.892","8.271","10.691","11.876","18.326","1.806","5.287","135.246"
"70","P","Tom Long","23","1:19.980","47:33.061","Green","Track","0.588","6.619","7.548","11.487","7.828","10.516","12.089","16.337","1.810","5.158","140.306"
"60","P","John Pew","23","1:23.976","47:35.936","Green","Track","0.600","6.750","7.545","11.628","8.103","11.270","13.056","18.246","1.679","5.099","137.500"
"88","PC","Mark Kvamme","21","1:25.457","47:44.832","Green","Track","0.618","6.924","8.443","12.270","8.356","10.775","12.488","18.070","1.852","5.661","133.495"
"20","PC","Tomy Drissi","25","6:49.239","47:48.362","Green","Track","0.000","0.000","18.547","13.392","8.718","11.003","12.250","17.596","1.751","5.276","0.000"
"68","GTLM","Alessandro Balzan","29","1:22.864","47:51.273","Green","Track","0.643","7.188","7.534","11.451","8.317","10.504","12.332","17.485","1.828","5.582","128.305"
"100","GTLM","Lucas Luhr","18","1:21.718","47:55.962","Green","Track","0.632","7.085","7.501","11.522","8.261","10.396","12.285","16.872","1.722","5.442","130.538"
"4","GTLM","Tommy Milner","25","1:21.307","48:04.842","Green","Track","0.644","7.140","7.915","11.355","8.160","10.256","12.024","16.635","1.724","5.454","128.106"
"90","P","Ryan Hunter-Reay","23","1:18.758","48:06.353","Green","Track","0.594","6.695","7.343","11.574","7.882","9.941","11.614","16.365","1.650","5.100","138.889"
"911","GTLM","Nick Tandy","20","1:20.785","48:15.655","Green","Track","0.650","7.237","7.373","11.156","8.009","10.484","12.246","16.441","1.699","5.490","126.923"
"3","GTLM","Antonio Garcia","20","4:14.795","48:20.931","Green","Track","0.000","0.000","15.727","12.035","8.409","10.663","12.208","16.820","1.770","5.517","0.000"
"54","PC","Jonathan Bennett","28","1:20.259","48:32.434","Green","Track","0.610","6.869","7.256","11.308","8.019","10.155","11.833","17.172","1.756","5.281","135.246"
"62","GTLM","Toni Vilander","26","1:20.139","48:35.311","Green","Track","0.640","7.137","7.169","11.240","8.127","10.236","12.074","16.254","1.761","5.501","128.906"
"31","P","Eric Curran","25","1:18.078","48:37.502","Green","Track","0.588","6.605","7.352","11.096","7.793","10.026","11.439","16.487","1.639","5.053","140.306"
"10","P","Ricky Taylor","24","1:23.724","48:43.694","Green","Track","0.596","6.718","7.099","11.151","7.878","11.615","14.856","17.000","1.683","5.128","138.423"
"85","PC","Misha Goikhberg","22","1:23.335","48:50.330","Green","Track","0.612","6.851","8.052","11.743","8.203","10.583","11.952","18.255","1.803","5.281","134.804"
"5","P","Christian Fittipaldi","25","6:49.175","48:53.183","Green","Track","0.000","0.000","13.665","13.279","8.216","10.430","11.720","17.940","1.643","5.075","0.000"
"70","P","Tom Long","24","1:21.378","48:54.439","Green","Track","0.590","6.616","7.249","11.986","8.828","10.260","11.805","17.111","1.803","5.130","139.831"
"60","P","John Pew","24","1:21.994","48:57.930","Green","Track","0.593","6.678","7.738","11.744","8.078","10.721","12.230","17.415","1.673","5.124","139.123"
"38","PC","James French","18","16:00.966","49:03.452","Green","Track","0.000","0.000","14.716","14.971","9.767","13.243","13.712","20.311","1.860","5.369","0.000"
"88","PC","Mark Kvamme","22","1:24.859","49:09.691","Green","Track","0.631","6.990","7.901","11.986","8.509","10.660","12.583","18.344","1.863","5.392","130.745"
