"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"52","PC","Tom Kimber-Smith","34","51.518","44:01.277","Green","Track","0.446","0.795","9.639","10.069","13.911","5.385","8.652","2.621","155.549"
"20","PC","Johnny Mowlem","26","52.741","44:01.416","Green","Track","0.461","0.823","9.662","10.399","13.623","5.334","9.671","2.768","150.488"
"85","PC","Misha Goikhberg","33","54.096","44:03.801","Green","Track","0.457","0.835","10.244","10.509","13.385","5.718","10.178","2.770","151.805"
"62","GTLM","Giancarlo Fisichella","32","55.416","44:04.577","Green","Track","0.474","0.845","11.339","10.809","13.797","5.548","9.829","2.775","146.361"
"25","GTLM","Dirk Werner","29","1:04.911","44:04.738","Green","Track","0.000","0.000","12.631","10.782","14.936","6.092","11.065","2.990","0.000"
"912","GTLM","Earl Bamber","25","52.649","44:06.992","Green","Track","0.474","0.000","0.000","0.000","0.000","0.000","0.000","0.000","146.361"
"96","GTD","Bret Curtis","28","57.740","44:07.731","Green","Track","0.495","0.878","11.397","11.503","14.571","5.741","10.301","2.854","140.152"
"7","PC","Jose Gutierrez","30","51.529","44:09.430","Green","Track","0.456","0.814","9.899","10.202","13.370","5.326","8.810","2.652","152.138"
"38","PC","Kyle Marcelli","28","51.658","44:17.209","Green","Track","0.454","0.809","9.776","10.249","13.572","5.359","8.805","2.634","152.808"
"3","GTLM","Jan Magnussen","34","1:05.428","44:18.838","Green","Pit","0.466","0.834","9.757","10.447","14.507","6.134","11.594","11.689","148.873"
"27","GTD","Lawrence DeGeorge","27","3:15.509","44:21.503","Green","Pit","0.808","1.305","11.702","13.201","16.138","6.380","17.077","128.898","85.860"
"8","PC","Renger van der Zande","29","55.384","44:24.243","Green","Track","0.446","0.794","9.206","9.910","15.388","6.315","10.664","2.661","155.549"
"97","GTD","Michael Marsal","31","2:25.863","44:24.507","Green","Pit","0.470","0.837","10.085","11.124","14.286","5.591","12.401","91.069","147.606"
"4","GTLM","Oliver Gavin","33","1:01.185","44:25.868","Green","Track","0.467","0.832","10.432","12.536","17.248","7.209","9.673","2.788","148.555"
"16","GTD","Corey Lewis","28","54.945","44:26.658","Green","Track","0.478","0.851","10.396","10.889","14.118","5.741","9.662","2.810","145.136"
"88","PC","Mark Kvamme","30","57.912","44:29.636","Green","Track","0.513","0.926","11.239","11.446","14.997","5.936","10.033","2.822","135.234"
"44","GTD","John Potter","29","55.736","44:32.846","Green","Track","0.475","0.850","11.002","11.091","14.152","5.736","9.603","2.827","146.053"
"22","GTD","Cooper MacNeil","27","56.202","44:37.265","Green","Track","0.478","0.000","0.000","0.000","0.000","0.000","0.000","0.000","145.136"
"67","GTLM","Ryan Briscoe","26","1:03.504","44:39.890","Green","Track","0.000","0.000","12.251","12.475","15.098","5.465","9.074","2.724","0.000"
"66","GTLM","Joey Hand","19","1:04.193","44:41.479","Green","Pit","0.462","0.823","9.958","10.412","13.895","5.530","11.436","11.677","150.162"
"63","GTD","Christina Nielsen","32","54.274","44:43.930","Green","Track","0.476","0.850","10.273","10.913","13.889","5.533","9.534","2.806","145.746"
"54","PC","Jonathan Bennett","28","51.082","44:46.735","Green","Track","0.458","0.816","9.662","10.440","13.196","5.115","8.766","2.629","151.474"
"9","GTD","Lawson Aschenbach","25","54.422","44:50.812","Green","Track","0.474","0.843","10.293","10.755","14.252","5.532","9.457","2.816","146.361"
"52","PC","Tom Kimber-Smith","35","50.358","44:51.635","Green","Track","0.446","0.795","9.394","9.972","13.070","5.505","8.595","2.581","155.549"
"20","PC","Johnny Mowlem","27","53.005","44:54.421","Green","Track","0.465","0.844","10.472","11.082","13.463","5.113","8.908","2.658","149.194"
"540","GTD","Timothy Pappas","32","56.088","44:57.079","Green","Track","0.480","0.858","10.586","11.092","14.549","5.889","9.793","2.841","144.531"
"85","PC","Misha Goikhberg","34","53.192","44:56.993","Green","Track","0.466","0.829","9.706","10.509","13.558","5.870","9.545","2.709","148.873"
"62","GTLM","Giancarlo Fisichella","33","52.852","44:57.429","Green","Track","0.469","0.837","9.717","10.494","13.489","5.442","9.658","2.746","147.921"
"912","GTLM","Earl Bamber","26","52.728","44:59.720","Green","Track","0.474","0.847","9.552","10.202","13.970","5.650","9.288","2.745","146.361"
"25","GTLM","Dirk Werner","30","58.548","45:03.286","Green","Track","0.498","0.898","10.414","10.702","17.482","6.001","9.742","2.811","139.307"
"96","GTD","Bret Curtis","29","57.356","45:05.087","Green","Track","0.477","0.850","10.824","11.314","14.847","5.836","10.340","2.868","145.440"
"7","PC","Jose Gutierrez","31","55.685","45:05.115","Green","Track","0.451","0.806","9.803","10.928","14.828","5.791","10.312","2.766","153.825"
"33","GTD","Ben Keating","28","1:10.616","45:06.320","Green","Pit","0.474","0.848","11.389","11.636","14.386","5.989","12.699","13.195","146.361"
"38","PC","Kyle Marcelli","29","49.979","45:07.188","Green","Track","0.449","0.803","9.425","9.997","13.146","5.004","8.550","2.605","154.510"
"8","PC","Renger van der Zande","30","49.107","45:13.350","Green","Track","0.438","0.000","0.000","0.000","0.000","0.000","0.000","0.000","158.390"
"4","GTLM","Oliver Gavin","34","51.618","45:17.486","Green","Track","0.472","0.844","9.659","10.296","13.462","5.224","8.940","2.721","146.981"
"16","GTD","Corey Lewis","29","55.320","45:21.978","Green","Track","0.474","0.843","10.324","10.980","14.068","5.684","9.947","3.000","146.361"
"27","GTD","Cedric Sbirrazzuoli","28","1:03.224","45:24.727","Green","Track","0.000","0.000","12.390","11.367","14.177","5.757","10.049","2.874","0.000"
"88","PC","Mark Kvamme","31","57.001","45:26.637","Green","Track","0.473","0.842","10.752","11.467","14.508","5.959","10.168","2.832","146.670"
"44","GTD","John Potter","30","55.480","45:28.326","Green","Track","0.481","0.000","0.000","0.000","0.000","0.000","0.000","0.000","144.231"
"97","GTD","Markus Palttala","32","1:06.897","45:31.404","Green","Track","0.000","0.000","14.899","11.789","14.503","5.997","10.268","2.904","0.000"
"67","GTLM","Ryan Briscoe","27","52.703","45:32.593","Green","Track","0.463","0.824","9.728","10.387","13.479","5.335","9.697","2.790","149.838"
"22","GTD","Cooper MacNeil","28","56.159","45:33.424","Green","Track","0.478","0.852","10.433","10.916","14.192","5.732","10.643","2.913","145.136"
"54","PC","Jonathan Bennett","29","51.230","45:37.965","Green","Track","0.448","0.799","9.599","10.380","13.317","5.144","8.910","2.633","154.855"
"63","GTD","Christina Nielsen","33","54.076","45:38.006","Green","Track","0.475","0.847","10.131","10.913","13.910","5.541","9.462","2.797","146.053"
"52","PC","Tom Kimber-Smith","36","50.046","45:41.681","Green","Track","0.440","0.787","9.546","10.283","13.001","5.031","8.387","2.571","157.670"
"9","GTD","Lawson Aschenbach","26","54.270","45:45.082","Green","Track","0.476","0.851","10.099","10.859","14.129","5.545","9.497","2.814","145.746"
"20","PC","Johnny Mowlem","28","51.025","45:45.446","Green","Track","0.452","0.807","9.595","10.281","13.237","5.163","8.856","2.634","153.485"
"85","PC","Misha Goikhberg","35","51.818","45:48.811","Green","Track","0.458","0.815","9.852","10.602","13.458","5.266","8.738","2.629","151.474"
"73","GTD","Patrick Lindsey","27","2:45.026","45:50.599","Green","Pit","0.479","0.854","10.582","11.059","14.222","5.846","11.963","110.021","144.833"
"912","GTLM","Earl Bamber","27","52.515","45:52.235","Green","Track","0.466","0.832","9.493","10.231","14.352","5.358","9.056","2.727","148.873"
"540","GTD","Timothy Pappas","33","57.951","45:55.030","Green","Track","0.480","0.869","10.874","11.208","15.775","5.721","10.148","2.876","144.531"
"25","GTLM","Dirk Werner","31","53.387","45:56.673","Green","Track","0.474","0.844","10.018","10.736","13.811","5.518","9.236","2.750","146.361"
"7","PC","Jose Gutierrez","32","51.638","45:56.753","Green","Track","0.465","0.827","9.688","10.234","13.309","5.355","9.119","2.641","149.194"
"96","GTD","Bret Curtis","30","56.536","46:01.623","Green","Track","0.481","0.856","10.844","11.289","14.712","5.796","9.745","2.813","144.231"
"8","PC","Renger van der Zande","31","49.058","46:02.408","Green","Track","0.438","0.787","9.101","9.921","13.009","4.924","8.322","2.556","158.390"
"4","GTLM","Oliver Gavin","35","51.890","46:09.376","Green","Track","0.463","0.830","9.694","10.286","13.680","5.285","8.941","2.711","149.838"
"3","GTLM","Antonio Garcia","35","1:54.842","46:13.680","Green","Track","0.000","0.000","14.642","11.570","14.373","5.425","9.386","2.798","0.000"
"27","GTD","Cedric Sbirrazzuoli","29","54.864","46:19.591","Green","Track","0.481","0.857","10.347","11.030","13.869","5.715","9.749","2.816","144.231"
"88","PC","Mark Kvamme","32","56.104","46:22.741","Green","Track","0.473","0.843","10.706","11.239","14.497","5.854","9.730","2.762","146.670"
"44","GTD","John Potter","31","55.147","46:23.473","Green","Track","0.481","0.855","10.406","10.966","14.244","5.773","9.596","2.826","144.231"
"67","GTLM","Ryan Briscoe","28","55.268","46:27.861","Green","Track","0.470","0.836","9.926","10.794","14.858","6.391","9.275","2.718","147.606"
"22","GTD","Cooper MacNeil","29","56.241","46:29.665","Green","Track","0.487","0.865","10.680","10.988","14.166","5.917","10.272","2.866","142.454"
"97","GTD","Markus Palttala","33","58.556","46:29.960","Green","Track","0.484","0.859","10.490","11.220","15.000","6.831","10.834","2.838","143.337"
"54","PC","Jonathan Bennett","30","52.018","46:29.983","Green","Track","0.449","0.803","9.670","10.521","13.460","5.376","9.090","2.649","154.510"
"52","PC","Tom Kimber-Smith","37","51.240","46:32.921","Green","Track","0.439","0.787","9.222","9.995","13.473","5.754","8.935","2.635","158.030"
"63","GTD","Christina Nielsen","34","55.955","46:33.961","Green","Track","0.473","0.856","10.598","11.263","14.197","5.892","9.850","2.826","146.670"
"20","PC","Johnny Mowlem","29","52.664","46:38.110","Green","Track","0.448","0.805","10.052","10.660","13.808","5.209","9.013","2.669","154.855"
"9","GTD","Lawson Aschenbach","27","54.432","46:39.514","Green","Track","0.475","0.848","10.044","10.723","14.136","5.733","9.636","2.837","146.053"
"33","GTD","Ben Keating","29","1:33.483","46:39.803","Green","Pit","0.474","0.848","11.389","11.636","14.386","5.989","12.699","106.678","146.361"
"85","PC","Misha Goikhberg","36","51.132","46:39.943","Green","Track","0.447","0.800","9.663","10.486","13.377","5.118","8.634","2.607","155.201"
"912","GTLM","Earl Bamber","28","52.170","46:44.405","Green","Track","0.464","0.000","0.000","0.000","0.000","0.000","0.000","0.000","149.515"
"7","PC","Jose Gutierrez","33","52.140","46:48.893","Green","Track","0.449","0.799","9.874","10.639","13.710","5.210","8.817","2.642","154.510"
"540","GTD","Timothy Pappas","34","56.580","46:51.610","Green","Track","0.485","0.864","10.711","11.178","14.857","5.725","9.911","2.849","143.041"
"73","GTD","Patrick Lindsey","28","1:02.692","46:53.291","Green","Track","0.000","0.000","12.468","11.095","14.281","5.773","9.695","2.816","0.000"
"96","GTD","Bret Curtis","31","56.158","46:57.781","Green","Track","0.473","0.843","10.922","11.303","14.370","5.711","9.722","2.814","146.670"
"4","GTLM","Oliver Gavin","36","51.772","47:01.148","Green","Track","0.461","0.828","9.702","10.272","13.482","5.201","9.106","2.720","150.488"
"3","GTLM","Antonio Garcia","36","52.991","47:06.671","Green","Track","0.473","0.850","10.111","10.448","13.914","5.316","9.127","2.752","146.670"
"27","GTD","Cedric Sbirrazzuoli","30","54.824","47:14.415","Green","Track","0.473","0.842","10.185","11.014","14.055","5.695","9.759","2.801","146.670"
"88","PC","Mark Kvamme","33","55.780","47:18.521","Green","Track","0.464","0.827","10.501","11.140","14.479","5.710","9.879","2.780","149.515"
"44","GTD","John Potter","32","55.455","47:18.928","Green","Track","0.476","0.850","10.580","10.951","14.177","5.814","9.768","2.839","145.746"
"54","PC","Jonathan Bennett","31","51.807","47:21.790","Green","Track","0.450","0.804","10.056","10.434","13.278","5.237","8.913","2.635","154.167"
"22","GTD","Cooper MacNeil","30","55.704","47:25.369","Green","Track","0.481","0.857","10.841","11.139","14.141","5.728","9.691","2.826","144.231"
"48","GTD","Bryan Sellers","29","8:49.090","47:25.310","Green","Pit","0.467","0.831","10.445","12.289","14.900","5.683","11.682","472.793","148.555"
"97","GTD","Markus Palttala","34","57.455","47:27.415","Green","Track","0.476","0.865","10.819","11.257","15.367","6.056","9.791","2.824","145.746"
"63","GTD","Christina Nielsen","35","54.992","47:28.953","Green","Track","0.475","0.847","10.236","10.944","14.504","5.679","9.516","2.791","146.053"
"20","PC","Johnny Mowlem","30","50.989","47:29.099","Green","Track","0.453","0.809","9.576","10.199","13.163","5.210","8.952","2.627","153.146"
"67","GTLM","Ryan Briscoe","29","1:02.952","47:30.813","Green","Pit","0.461","0.822","9.810","10.348","13.518","5.268","11.143","11.582","150.488"
"85","PC","Misha Goikhberg","37","53.057","47:33.000","Green","Track","0.447","0.000","0.000","0.000","0.000","0.000","0.000","0.000","155.201"
"9","GTD","Lawson Aschenbach","28","55.621","47:35.135","Green","Track","0.480","0.857","10.217","11.032","15.036","5.636","9.541","2.822","144.531"
"52","PC","Tom Kimber-Smith","38","1:04.457","47:37.378","Green","Pit","0.447","0.800","9.305","10.077","15.226","5.323","11.340","11.939","155.201"
"912","GTLM","Earl Bamber","29","55.217","47:39.622","Green","Track","0.464","0.828","9.489","10.178","16.473","5.786","9.243","2.756","149.515"
"7","PC","Jose Gutierrez","34","50.960","47:39.853","Green","Track","0.449","0.804","9.532","10.074","13.171","5.361","8.924","2.645","154.510"
"540","GTD","Timothy Pappas","35","56.518","47:48.128","Green","Track","0.481","0.858","11.000","11.324","14.392","5.774","9.840","2.849","144.231"
"73","GTD","Patrick Lindsey","29","55.089","47:48.380","Green","Track","0.476","0.849","10.433","10.869","14.190","5.694","9.743","2.835","145.746"
"33","GTD","Ben Keating","30","1:11.344","47:51.147","Green","Track","0.000","0.000","16.777","11.928","14.703","5.685","9.854","2.816","0.000"
"96","GTD","Bret Curtis","32","55.369","47:53.150","Green","Track","0.473","0.842","10.499","11.142","14.287","5.643","9.681","2.802","146.670"
"3","GTLM","Antonio Garcia","37","52.264","47:58.935","Green","Track","0.468","0.836","9.746","10.340","13.806","5.278","9.050","2.740","148.237"
"4","GTLM","Oliver Gavin","37","1:05.097","48:06.245","Green","Pit","0.462","0.829","10.000","10.539","13.648","5.326","12.500","11.793","150.162"
"27","GTD","Cedric Sbirrazzuoli","31","54.478","48:08.893","Green","Track","0.471","0.838","10.188","11.012","13.851","5.607","9.708","2.803","147.293"
"88","PC","Mark Kvamme","34","55.708","48:14.229","Green","Track","0.466","0.830","10.496","11.401","14.158","5.734","9.830","2.793","148.873"
"54","PC","Jonathan Bennett","32","52.647","48:14.437","Green","Track","0.448","0.798","9.634","10.529","13.401","5.665","9.470","2.702","154.855"
"44","GTD","John Potter","33","56.262","48:15.190","Green","Track","0.477","0.849","10.666","11.228","14.189","5.722","10.254","2.877","145.440"
"62","GTLM","Giancarlo Fisichella","34","3:21.033","48:18.462","Green","Pit","0.464","0.827","9.822","10.661","13.772","5.351","11.778","148.358","149.515"
"22","GTD","Cooper MacNeil","31","54.957","48:20.326","Green","Track","0.476","0.849","10.323","10.899","14.142","5.749","9.696","2.823","145.746"
"20","PC","Johnny Mowlem","31","51.337","48:20.436","Green","Track","0.445","0.793","9.559","10.358","13.592","5.118","8.847","2.625","155.899"
"97","GTD","Markus Palttala","35","55.313","48:22.728","Green","Track","0.474","0.841","10.177","11.009","14.685","5.677","9.638","2.812","146.361"
"63","GTD","Christina Nielsen","36","54.485","48:23.438","Green","Track","0.471","0.839","10.429","10.946","13.903","5.596","9.496","2.805","147.293"
"85","PC","Misha Goikhberg","38","51.620","48:24.620","Green","Track","0.447","0.798","9.846","10.531","13.450","5.256","8.675","2.617","155.201"
"16","GTD","Corey Lewis","30","3:05.512","48:27.490","Green","Pit","0.500","0.885","10.441","11.046","13.999","5.675","11.538","131.428","138.750"
"9","GTD","Lawson Aschenbach","29","54.312","48:29.447","Green","Track","0.476","0.852","10.199","10.722","14.223","5.570","9.462","2.808","145.746"
"48","GTD","Bryan Sellers","30","1:05.268","48:30.578","Green","Track","0.000","0.000","14.079","12.268","14.667","5.499","9.544","2.787","0.000"
"912","GTLM","Earl Bamber","30","51.994","48:31.616","Green","Track","0.467","0.850","9.856","10.328","13.462","5.272","8.988","2.771","148.555"
"25","GTLM","Dirk Werner","32","2:35.892","48:32.565","Green","Pit","0.464","0.835","10.449","10.639","14.378","5.831","12.075","101.221","149.515"
